customer_id,num_transactions,total_spent,offer_spent,offer_num_transactions,actual_num_transactions,actual_spent,avg_spent,min_spent,max_spent
68f47ee760824c4295daa45e0f5a29cb,1,27.76,27.76,1.0,0.0,0.0,27.76,27.76,27.76
68fc89081fe84717aac2ea97a41895d9,3,2.67,0.0,0.0,3.0,2.6700000000000004,0.89,0.14,2.08
6906ebbf5a1a4d2aa2e193ccb4dea609,9,181.9,35.83,2.0,7.0,146.07000000000005,20.21,15.66,26.92
690ce015f65549f693d69593f3bd4663,4,88.89,29.24,1.0,3.0,59.650000000000006,22.22,19.09,29.24
690d6c1f6dc449d7bb71c1711800925a,3,60.52,60.519999999999996,3.0,0.0,0.0,20.17,18.5,21.21
690deebf33ba4269a28a33698417007d,4,8.65,0.0,0.0,4.0,8.65,2.16,0.19,3.99
691070d9519a40f8ad205ee75093269d,11,243.69,64.0,3.0,8.0,179.69,22.15,16.88,33.5
6917cdddf4ba496c9338f817950effcd,9,187.8,96.62,4.0,5.0,91.17999999999998,20.87,8.68,32.86
691cbd0619b740f1b94f78f8bffe5abd,6,10.32,0.0,0.0,6.0,10.32,1.72,0.99,2.9
6924192984cf4a17ac5e5b1a937af4b2,7,137.46,2.27,1.0,6.0,135.19,19.64,0.56,121.59
6929334cd7fd46abb467f475896ee1c6,2,7.22,0.0,0.0,2.0,7.220000000000001,3.61,1.69,5.53
692e3eaba5854ad5bbdd51d241647830,8,532.68,52.47,3.0,5.0,480.21000000000004,66.59,9.29,405.04
693082e8ccf9458a88c428779cf556a6,18,56.42,11.690000000000001,2.0,16.0,44.730000000000004,3.13,0.49,8.38
6931b2e538b840ed9da1e7fb31c1921d,13,22.52,0.0,0.0,13.0,22.52,1.73,0.05,7.3
6932f4c26a0448849fc72612bdb9f6ad,3,4.1,0.0,0.0,3.0,4.1,1.37,0.1,3.43
693ee6a87ad2452a8162a6b8c63fc087,3,8.13,0.0,0.0,3.0,8.129999999999999,2.71,1.6,4.04
693f27280c58443eb4177ee91d67dfb9,11,27.94,0.0,0.0,11.0,27.939999999999994,2.54,0.08,6.15
693fe2f8e247468ca3a4b581fa66f499,6,177.98,64.71000000000001,2.0,4.0,113.27000000000001,29.66,16.35,37.39
69414d30b77e4e9181a08909630e41c2,9,127.33,35.93,3.0,6.0,91.4,14.15,5.98,21.29
69426d0b7c344fe68f6271ea3d06b804,8,24.24,0.0,0.0,8.0,24.24,3.03,0.38,12.73
694d6543c6fe4b2696d25b825475833a,11,203.69,24.31,1.0,10.0,179.38,18.52,11.19,33.53
69519c33ae124ef9bb84135555a33452,17,346.73,68.3,3.0,14.0,278.43,20.4,8.92,30.04
6951ddadd1654d718a41335d0a7bbc1c,10,32.36,12.05,3.0,7.0,20.31,3.24,1.54,6.19
6955267a2151491882b0c660267691d2,1,4.95,0.0,0.0,1.0,4.95,4.95,4.95,4.95
6959ae9c142a45e8ac7fe34505cc0d41,7,142.91,29.84,1.0,6.0,113.07,20.42,7.32,37.28
695d4738abe7406da6966df59a1cd4fc,1,0.3,0.0,0.0,1.0,0.30000000000000004,0.3,0.30000000000000004,0.30000000000000004
6960918e3a944a9687ed10c529f5e7eb,13,210.47,20.4,2.0,11.0,190.07000000000002,16.19,9.22,26.42
696493b9f616411a878d4a9b946e6196,1,5.28,5.28,1.0,0.0,0.0,5.28,5.28,5.28
6966b1d94b8a48f3b0fbfd14dda579ac,14,113.72,31.599999999999998,3.0,11.0,82.12000000000002,8.12,2.8,14.25
69743d51492d4173b0e054fd5d8f943c,7,57.72,23.54,2.0,5.0,34.18000000000001,8.25,4.23,15.05
69745775e68245c59f9d7b04f60ec04d,6,12.71,0.0,0.0,6.0,12.71,2.12,1.55,2.72
6975f4adaa1649cba79eef8d60f4644a,5,21.25,0.0,0.0,5.0,21.25,4.25,0.49,11.64
6977bad0cfbb44f695eb569af87d85ea,7,184.06,85.7,3.0,4.0,98.36,26.29,12.83,35.52
69838acae199421ca9971239c1a39ece,5,16.69,7.12,1.0,4.0,9.57,3.34,0.84,7.12
6985f5feb03d419591be91df02575ed6,4,109.9,109.9,4.0,0.0,0.0,27.48,21.3,36.27
6985f8323a844af198c08899683ee172,10,107.88,28.52,2.0,8.0,79.36000000000001,10.79,5.49,14.26
6986b3f2011342948d2b6ba41f60aad4,6,16.13,0.0,0.0,6.0,16.130000000000003,2.69,1.47,4.2
698cefe7f12c46b0b73cf9b4c9f41729,9,216.41,99.38000000000001,4.0,5.0,117.03000000000002,24.05,13.54,38.09
69911cfaccc44f958cdeed304c5a9f3f,5,11.34,0.0,0.0,5.0,11.34,2.27,0.72,5.3
6994d35034504f6caeacc956d95b3eaa,13,226.78,102.74,5.0,8.0,124.03999999999998,17.44,9.7,26.02
699b6139aae54432a21ce41f0ad77fc6,5,18.69,0.0,0.0,5.0,18.69,3.74,1.81,5.98
69a2ee5872384fb6a0bf2d63a5db9574,5,18.06,6.38,1.0,4.0,11.68,3.61,0.96,6.38
69a65bc782114db4be5a14baa823aba5,21,71.15,6.28,1.0,20.0,64.86999999999999,3.39,0.51,9.66
69addd8913974e6eae56b6e789acf2ca,4,96.45,0.0,0.0,4.0,96.44999999999999,24.11,18.9,32.66
69ae1510a06443fc94d44898b5be4462,2,58.73,27.03,1.0,1.0,31.700000000000003,29.36,27.03,31.7
69b02748e2864894b9a425d079d806ca,2,50.89,50.89,2.0,0.0,0.0,25.44,22.67,28.22
69b1b12593b843b5950b4d9db0866444,15,18.34,0.0,0.0,15.0,18.34,1.22,0.1,4.36
69b38766bae441d5a6f5ebb8304e7e58,8,103.74,0.0,0.0,8.0,103.74000000000001,12.97,5.29,26.91
69b3c27361614e65a256095798155f54,3,85.79,31.67,1.0,2.0,54.120000000000005,28.6,23.48,31.67
69b3cb78fe97445caaa5cbd0a01c1e6e,4,70.3,17.75,1.0,3.0,52.55,17.58,10.91,23.89
69ba4dacbb2d4421ba1edf46197122f8,7,9.94,0.0,0.0,7.0,9.94,1.42,0.05,3.21
69c15bc685ef47bc91b850ffe90949d8,10,182.15,47.96,3.0,7.0,134.18999999999997,18.21,8.75,33.54
69c574a951d744498e2ef3a6d9d35588,15,367.12,98.69,4.0,11.0,268.43,24.47,10.95,35.79
69cc8fb8c5d34d18aa8237014204ac17,8,19.46,6.45,1.0,7.0,13.010000000000002,2.43,0.05,6.45
69ccf389b1674da9a9b2cfdf685de4be,4,16.76,8.8,1.0,3.0,7.960000000000001,4.19,1.81,8.8
69d148898a80483babb0f9b2f2cccf5a,21,67.52,7.66,1.0,20.0,59.86,3.22,0.31,10.2
69d2fbf20a124c91a75e9938c85e2fde,2,58.06,33.4,1.0,1.0,24.660000000000004,29.03,24.66,33.4
69d403d505774311ae10bf5bbe4269c4,7,155.25,22.73,1.0,6.0,132.52,22.18,12.72,29.41
69d75d7a2d354401b851152b857c063d,21,250.73,54.239999999999995,4.0,17.0,196.49,11.94,5.37,18.97
69d92a8045434be1aac3a9aede35d961,2,28.95,13.79,1.0,1.0,15.16,14.48,13.79,15.16
69da9853477043e6bdfdddc640787db5,10,185.46,92.72,5.0,5.0,92.74000000000001,18.55,14.63,27.74
69db4ab5361045ce8cccdfbdd2cb5121,13,290.09,86.12,3.0,10.0,203.96999999999997,22.31,10.76,36.43
69e6c4ed12ca4b6194317ece94122792,10,26.72,0.0,0.0,10.0,26.72,2.67,0.59,6.4
69e91f44f04e47c9856b00d77c7736f4,9,198.64,90.37,4.0,5.0,108.26999999999998,22.07,14.65,32.27
69f32a7aa7c747f691996d31c271c6bf,7,12.0,0.0,0.0,7.0,12.0,1.71,0.05,5.04
69f965c1424d4b479a66639ea4e92285,17,263.65,15.07,1.0,16.0,248.58000000000004,15.51,10.84,22.14
6a001ab9e3e94acf8cb025af31d5c631,5,96.05,14.86,1.0,4.0,81.19,19.21,12.45,27.41
6a0b499af13647149bb1b7ac322a5f50,6,36.29,11.1,1.0,5.0,25.189999999999998,6.05,1.07,11.1
6a178900ec8149958962927b1f35fbd4,6,83.27,35.9,2.0,4.0,47.37,13.88,10.84,21.23
6a17ce8eff0145099afc254b74a77106,18,268.49,31.07,2.0,16.0,237.41999999999996,14.92,7.6,23.47
6a18d6be7bb54e7cad40015549ba4527,1,2.15,0.0,0.0,1.0,2.15,2.15,2.15,2.15
6a1a4dcb646140af9ac2dc7ac1f8d63f,4,87.49,16.48,1.0,3.0,71.01,21.87,16.48,30.62
6a2260b060944970a637f4d57a2a54f6,6,16.78,2.94,1.0,5.0,13.840000000000002,2.8,0.6900000000000001,5.33
6a23779165724b11b1d95ac4a6a94989,13,42.03,12.91,1.0,12.0,29.119999999999994,3.23,0.29,12.91
6a3176bdc38a41b39b7c186f6b2457a9,10,186.73,54.02,2.0,8.0,132.71,18.67,11.85,36.09
6a34efdf439f4ef3bc13bf6b81d7ae3c,15,159.04,35.84,3.0,12.0,123.19999999999996,10.6,3.2,21.3
6a3c9777a6fe4dcd8271eb0a67c8b533,6,68.93,36.800000000000004,3.0,3.0,32.13,11.49,7.74,16.89
6a4066d776b64dde8c0444d2f1c14f5f,8,53.14,25.44,3.0,5.0,27.7,6.64,1.35,13.42
6a442cfd2a7146afae3086f4a1745e7f,2,21.62,13.42,1.0,1.0,8.199999999999998,10.81,8.2,13.42
6a48b513dabb4424b82b27ddf5609cf8,13,229.18,66.31,3.0,10.0,162.86999999999998,17.63,9.2,32.92
6a4b3abb28894446a49e55602ffa9caf,1,18.28,18.28,1.0,0.0,0.0,18.28,18.28,18.28
6a56c46485824ba798ded1a0aac96e02,11,52.19,18.6,2.0,9.0,33.589999999999996,4.74,1.16,10.44
6a5ed94c6f93499a8964a7fcc34167c9,6,145.63,23.13,1.0,5.0,122.5,24.27,14.7,34.92
6a619d10e88f489eae05ceb9a8f5b178,14,190.83,33.550000000000004,2.0,12.0,157.27999999999994,13.63,8.5,20.92
6a6412f9489146c5ac95a6a96ad40381,8,158.92,32.62,1.0,7.0,126.30000000000001,19.87,9.18,32.62
6a6eace355604449a77fc84db4561f38,9,133.97,38.73,3.0,6.0,95.24000000000001,14.89,9.18,23.08
6a6fd7b30c434e2f9dc09b0a38b7a08a,4,128.91,114.1,1.0,3.0,14.810000000000002,32.23,0.21,114.1
6a71281072f7470785e859df21d3c2c5,2,7.4,0.0,0.0,2.0,7.4,3.7,1.82,5.58
6a79b214080d4afbaa10e9d0fc5a5e90,2,40.29,40.29,2.0,0.0,0.0,20.14,18.65,21.64
6a86a62e33ad4d17b8f5a0b58efdca86,4,12.85,0.0,0.0,4.0,12.85,3.21,1.94,6.34
6a8b0facbdf34e45bbf6d1f82fa6fc79,8,218.68,90.02,3.0,5.0,128.66000000000003,27.34,13.34,35.15
6a8bb00f18204adb8a7c73d60f503853,6,115.78,0.0,0.0,6.0,115.78,19.3,1.54,102.24
6a8e49db5013461e80bc476507b75dd9,18,47.95,11.23,3.0,15.0,36.719999999999985,2.66,0.05,7.83
6a8e83b6175e4611935554d202d26994,4,22.44,0.0,0.0,4.0,22.44,5.61,2.39,9.24
6a9185d936ce42d68d9e50e2366c735b,7,20.44,5.53,1.0,6.0,14.909999999999997,2.92,1.11,6.08
6a991b2e30c848a9a4765f18d3531633,11,208.8,19.32,1.0,10.0,189.48000000000002,18.98,7.83,35.21
6a9abef5db1849248245c6c2f23deef5,5,19.76,0.0,0.0,5.0,19.76,3.95,0.14,6.48
6a9b36e67753482fbcedbb1502779f2b,7,36.49,8.28,1.0,6.0,28.209999999999994,5.21,1.22,9.69
6a9bf46cabbe4420b66e595caf57538d,11,290.31,75.21000000000001,3.0,8.0,215.09999999999994,26.39,13.44,38.85
6a9d101b27954da8b9617d3a64991f35,11,239.23,84.25,4.0,7.0,154.98,21.75,11.42,34.83
6a9fc468f1b344e4bed4893777bcd6a4,7,181.82,9.01,1.0,6.0,172.81000000000003,25.97,9.01,38.83
6aaa34e41698451e910b971123fd0d69,11,18.45,0.0,0.0,11.0,18.450000000000003,1.68,0.09,5.86
6ab082b797c54160b62417326d5f0c39,11,168.7,83.84,5.0,6.0,84.86000000000001,15.34,10.39,27.74
6ac3a35e06d848e9b02ec09e74d1ff7b,1,9.24,0.0,0.0,1.0,9.24,9.24,9.24,9.24
6ad02da4d1c54c92accb983f41251859,13,147.08,22.79,2.0,11.0,124.28999999999999,11.31,7.52,14.16
6ad061a0de7049a194735a19eff2279d,7,83.97,27.669999999999998,2.0,5.0,56.3,12.0,4.88,20.7
6ad15a55a2b746b180e18c1757d2c4be,2,29.42,0.0,0.0,2.0,29.42,14.71,14.6,14.82
6ad46e5e66a544d8b132562d45572117,6,9.95,0.0,0.0,6.0,9.950000000000001,1.66,0.05,4.24
6adb73e4bdd1460e805f0f38a17ae29e,4,17.24,12.64,1.0,3.0,4.600000000000001,4.31,0.93,12.64
6adfab79d9114248b0e7295149bf98d8,5,18.6,9.51,1.0,4.0,9.089999999999998,3.72,0.67,9.51
6ae314aa48e844db97e07f3ea857fee0,12,176.83,59.94,4.0,8.0,116.89000000000001,14.74,7.86,25.53
6ae4f7f014eb47e9a059839788cd8de3,5,91.54,14.98,1.0,4.0,76.56,18.31,11.06,28.12
6ae744eab03d4b16b9a8a46a8c2d353d,7,119.72,0.0,0.0,7.0,119.72,17.1,8.17,21.8
6ae9d756b8674a1989c93d361bc226e9,2,55.67,55.67,2.0,0.0,0.0,27.84,25.95,29.72
6aea2f1dd8ab4ff68ce6230ca39af67d,4,12.06,5.36,1.0,3.0,6.7,3.02,1.0,5.36
6aebaf984fd845acaad2aa4de51c362e,21,51.86,7.34,2.0,19.0,44.519999999999996,2.47,0.42,5.11
6aee3fa27e9f4699ad712a351e812ca3,11,101.38,21.6,2.0,9.0,79.78,9.22,3.36,17.56
6af5559d4f5441919ac219fd4fb493f9,3,8.29,0.0,0.0,3.0,8.290000000000001,2.76,0.6000000000000001,4.05
6af556ad6e3a4046b8eec8156295d9e9,8,124.86,16.11,1.0,7.0,108.75000000000001,15.61,4.93,27.68
6af6ebeae23445e08771216db222ee25,14,148.16,23.83,2.0,12.0,124.33,10.58,3.0,15.71
6afa642622ef46e1b92f4135748e5fd8,11,192.41,65.88,4.0,7.0,126.52999999999997,17.49,7.05,27.25
6afb16929af541568b5a78b5d1039810,8,147.95,51.76,3.0,5.0,96.19,18.49,6.84,35.85
6afc72ae958d4e67af53f81be77bd398,10,104.42,5.05,1.0,9.0,99.37,10.44,3.73,18.12
6afe3125e05245c3afbac4f9a9d8e29c,12,337.62,43.72,2.0,10.0,293.9,28.13,15.27,34.86
6b040d1c99e84530ac93693ef5714da6,8,12.5,0.0,0.0,8.0,12.5,1.56,0.2,3.83
6b05f96fe4c84347a007eadc4439e1f8,7,151.1,68.67,3.0,4.0,82.42999999999999,21.59,9.91,34.94
6b098efe833b45e49590ec30f64dabe0,6,13.7,5.58,1.0,5.0,8.120000000000001,2.28,0.26,5.61
6b156ccb18904aacad8cf8328f681101,4,11.8,0.0,0.0,4.0,11.799999999999999,2.95,0.79,3.93
6b183c579aa649e8801e730cdd8ee302,3,32.46,0.0,0.0,3.0,32.46,10.82,7.96,13.42
6b1a859eaad74f6d9f566b467c258e99,10,188.62,0.0,0.0,10.0,188.61999999999998,18.86,1.2,153.89
6b1c9e0cc8a54186a4129131a1726738,6,193.42,33.89,1.0,5.0,159.53000000000003,32.24,24.93,35.06
6b214a99748949608e302160c8845f7f,1,2.78,0.0,0.0,1.0,2.78,2.78,2.78,2.78
6b247ba48509456eb57b24f878f313ea,23,298.8,228.98,3.0,20.0,69.82000000000002,12.99,0.36,219.02
6b28342aae4443aa8beb1356a0cd4654,9,240.42,67.24000000000001,3.0,6.0,173.17999999999995,26.71,19.93,34.07
6b2b7e8a31b742d7b9440b4a7ae9c075,3,39.5,0.0,0.0,3.0,39.5,13.17,8.4,17.16
6b2b97b27010464eb55e3c9ce06ec585,13,770.67,19.12,1.0,12.0,751.55,59.28,11.23,527.88
6b3371ef96d4438ea6f987ebd0f4c4f4,12,264.37,89.16,5.0,7.0,175.21,22.03,10.66,34.93
6b36a1deee924d688236c11416854db0,11,104.64,14.79,1.0,10.0,89.85000000000002,9.51,3.41,14.79
6b3b82ebed4e471e81e199ffdc32c52e,12,158.58,38.59,3.0,9.0,119.99000000000001,13.22,3.46,24.46
6b3ca453ee1546819530e5863d0042e8,2,69.51,69.50999999999999,2.0,0.0,0.0,34.75,33.39,36.12
6b3cad7e250740a185cf6430eef11325,6,18.35,0.0,0.0,6.0,18.349999999999998,3.06,0.68,7.12
6b3d6732ed1b4acd8dd1e0b3512d42d9,12,165.15,66.83000000000001,4.0,8.0,98.32,13.76,7.83,19.04
6b44b3e1ade7466fb73824b4898f8716,6,478.92,22.68,1.0,5.0,456.23999999999995,79.82,12.33,387.44
6b45d418f4554ec48b834e6a5babcf27,5,6.9,0.0,0.0,5.0,6.8999999999999995,1.38,0.05,2.1
6b460739406d4d67aa15755fc238322d,7,25.69,7.19,1.0,6.0,18.499999999999996,3.67,0.75,7.19
6b49e02272f84e3fa02207f58a1b1aa9,9,253.18,118.50999999999999,4.0,5.0,134.67000000000002,28.13,14.9,37.68
6b4d182cc5e84be695cc26d01b9aafe2,3,68.4,27.73,1.0,2.0,40.67,22.8,17.32,27.73
6b5014d5e4ae40299b6da3be06b361fb,2,19.56,0.0,0.0,2.0,19.56,9.78,9.02,10.54
6b5233bd6a1144daabc42ce226f5443d,6,124.43,42.08,2.0,4.0,82.35000000000001,20.74,13.35,25.05
6b55fde85bdd4ed088a6fb7399c4ae99,15,231.41,56.07,3.0,12.0,175.34000000000003,15.43,5.49,26.37
6b561a0e033d41ddbcc559505e50f6fd,7,25.84,0.0,0.0,7.0,25.840000000000003,3.69,2.01,5.93
6b5a3adf29cc4c07ad045027b0105b44,3,5.36,0.0,0.0,3.0,5.359999999999999,1.79,0.17,3.54
6b5cb5c2224a4f73b67e21f6608f0be4,6,24.06,5.97,1.0,5.0,18.09,4.01,0.91,7.14
6b5d1d6d11a84186aa8962945aa842fd,4,10.26,0.0,0.0,4.0,10.26,2.56,0.5,5.02
6b63e903b8f9425aa25b1b223106352b,7,175.65,40.45,2.0,5.0,135.2,25.09,14.89,36.55
6b64bd90a25b4c1399eb9f6e29a4d6f4,6,18.35,0.0,0.0,6.0,18.35,3.06,0.14,6.23
6b68eed636f049968e3d32267cc31658,5,16.31,0.0,0.0,5.0,16.31,3.26,0.5700000000000001,11.7
6b6d241b304d435da7c8123926573c63,6,13.02,2.12,1.0,5.0,10.900000000000002,2.17,1.05,3.56
6b6ff823e27d4a84bd1760e772092125,10,187.49,71.52,3.0,7.0,115.97000000000001,18.75,11.01,27.41
6b715ac1dfaa41b49a463cabb73cbe52,3,29.41,0.0,0.0,3.0,29.41,9.8,7.73,13.18
6b8b31812a7942889ed976892ba4b000,2,32.11,13.17,1.0,1.0,18.939999999999998,16.06,13.17,18.94
6b8dc8557ff1444da47b271bb0c2c73d,8,14.43,6.54,2.0,6.0,7.89,1.8,0.06,6.25
6b9047f3d8434afc8d4183a2abe774dc,4,99.57,38.67,2.0,2.0,60.89999999999999,24.89,13.58,42.12
6b91411fca31438dbb986a6056291bbd,6,18.29,0.0,0.0,6.0,18.29,3.05,0.36,8.75
6b9147327e3f48c7bdfa531ed522bb48,2,7.01,0.0,0.0,2.0,7.01,3.5,2.26,4.75
6b953f2664034c1cbdfbfdc6c81a7707,5,54.22,10.44,1.0,4.0,43.78,10.84,7.59,17.7
6b979cb1a50745ca9b2cea296b0918c3,8,188.2,28.55,1.0,7.0,159.65,23.52,11.8,31.26
6b98cb99c8b848f09dc7dc717b1f82ed,11,271.65,0.0,0.0,11.0,271.65000000000003,24.7,13.07,35.02
6b998810e66244229bffd413f677bae0,5,126.34,23.27,1.0,4.0,103.07000000000001,25.27,19.16,34.77
6ba2450a438540999e633a5d99c7c7a0,17,51.46,17.130000000000003,3.0,14.0,34.32999999999999,3.03,0.23,8.22
6ba58d2b211847d999213ea0b56b7f6a,1,25.07,0.0,0.0,1.0,25.07,25.07,25.07,25.07
6ba699c43fd64dc598ceec20b4575ea1,7,179.24,68.05,2.0,5.0,111.19000000000004,25.61,12.2,43.12
6bb33215d6c549f3afc5e743b8ff3a85,4,11.26,0.0,0.0,4.0,11.260000000000002,2.82,0.46,4.17
6bb5eb49068a4912b19b38e92b3bffa0,6,83.66,32.45,2.0,4.0,51.209999999999994,13.94,7.93,19.64
6bb901d063a64c779320265b2aaeaee9,21,83.35,13.3,2.0,19.0,70.05000000000001,3.97,0.76,10.68
6bb9186fb03e4d99a4c7f10ce849c65b,4,16.42,0.0,0.0,4.0,16.42,4.11,0.5,10.44
6bbba83ef9204264a0ad9e9a73153886,13,189.0,52.18,4.0,9.0,136.82,14.54,6.95,40.3
6bbd651cf5cb4fb0b4f523bec77c83f9,16,253.48,17.5,1.0,15.0,235.98,15.84,9.53,23.99
6bc3ae7560a74586ae8ad8ec5b120a7d,13,205.79,17.29,1.0,12.0,188.5,15.83,8.24,23.43
6bc467b314ff4cfe95180d38cb7ee863,9,38.41,10.57,1.0,8.0,27.840000000000003,4.27,1.16,10.57
6bd1af2841a6412ebce35605cc4c394b,15,40.39,7.06,1.0,14.0,33.32999999999999,2.69,0.29,7.06
6bd2abed3d9e42b6aea077de959b4198,3,17.17,0.0,0.0,3.0,17.17,5.72,3.65,6.85
6bdd08b358ac44cbb9b379ff6ad6e9cc,6,125.35,17.17,1.0,5.0,108.18000000000002,20.89,14.99,29.99
6be0513109fe4d738e2af7fb252fefb7,3,40.05,0.0,0.0,3.0,40.05,13.35,12.77,13.74
6be998814d624a4c807221ef2f8999ec,5,122.57,49.730000000000004,2.0,3.0,72.84,24.51,19.14,32.71
6beb1072bbd5438c83dd0bde66d7261d,2,4.28,0.0,0.0,2.0,4.28,2.14,0.29,3.99
6bec9e231a224ce6adfe9fd3d8ce7d89,3,65.45,24.92,1.0,2.0,40.52999999999999,21.82,19.4,24.92
6bf6090ce6bf4dfa8c572d3f5fb1acc9,10,127.23,46.35,3.0,7.0,80.88,12.72,6.21,22.26
6bf8b0a87c4b4e7986d710fda305e79e,7,23.53,0.0,0.0,7.0,23.529999999999998,3.36,0.8300000000000001,6.29
6c0bf1e9a354447689cac11e0e239ea0,4,8.33,0.0,0.0,4.0,8.329999999999998,2.08,1.28,3.94
6c0c0bacbe0b455c9c0a4ed0f72eb2f9,11,167.0,26.18,2.0,9.0,140.82,15.18,10.67,19.92
6c0df9b1d3b8401c8098c7c7f9977d89,19,48.43,11.36,3.0,16.0,37.06999999999999,2.55,0.05,10.08
6c0f89d1092545bbb522281d8337dd2b,9,149.48,12.12,1.0,8.0,137.36,16.61,9.06,22.63
6c1a4e344d4b4215a07e2a3dfd655069,21,50.36,15.58,3.0,18.0,34.779999999999994,2.4,0.33,11.01
6c1f1d11a0f344a58559c93bf519963f,12,31.84,1.67,1.0,11.0,30.17,2.65,0.47,8.85
6c2504661149460d8a44d95e99ca3186,6,87.93,59.78,4.0,2.0,28.150000000000006,14.66,6.18,29.39
6c2842afc12b4406a2632c1d8c87ae96,5,9.44,0.0,0.0,5.0,9.44,1.89,0.17,5.82
6c295cd6d1574a8c9b417b8ca7305827,4,8.49,0.0,0.0,4.0,8.489999999999998,2.12,1.26,2.86
6c2c85ad5b244122a70425e6be34e0fd,17,113.95,13.46,1.0,16.0,100.48999999999998,6.7,1.84,13.46
6c2f16e45e8442309672bcd9b50940ea,7,71.13,42.580000000000005,4.0,3.0,28.550000000000004,10.16,7.91,12.4
6c38253ffb414473a86838e84915a609,4,91.35,0.0,0.0,4.0,91.35,22.84,14.8,33.51
6c3846ea64974f65bfa6611706e769a5,5,11.06,0.0,0.0,5.0,11.059999999999999,2.21,0.42,6.05
6c3eb0c4198c49aaa109a3bc4bb0acbe,8,119.48,0.0,0.0,8.0,119.48000000000002,14.94,0.34,99.62
6c40d0aacba44dec9f473c8e4f220936,12,31.5,5.48,1.0,11.0,26.019999999999996,2.62,0.08,6.6
6c41ad039d5f47aba485ff9ca71726b1,11,43.02,11.47,1.0,10.0,31.550000000000004,3.91,0.81,11.47
6c489cb73b4e4241bd292ba332e2ee8c,8,16.41,0.0,0.0,8.0,16.41,2.05,0.71,5.84
6c4a514015c94ac689f7f58251463827,4,79.45,60.589999999999996,3.0,1.0,18.859999999999992,19.86,12.28,33.48
6c4abc320a254d92abb79080f70521fd,9,19.36,6.86,1.0,8.0,12.5,2.15,0.38,6.86
6c4ff893f85842f9a2bb625fab182825,7,117.32,15.67,1.0,6.0,101.65,16.76,6.89,36.44
6c59b151e1c04bc9970b0ed30d82f0ac,1,16.99,16.99,1.0,0.0,0.0,16.99,16.99,16.99
6c5bbcee7e4e4e60b093c7b4ecee8309,13,28.11,3.46,1.0,12.0,24.650000000000002,2.16,0.18,4.39
6c5c1fbb4f974671ae6df61d4d2888b7,6,129.43,20.37,1.0,5.0,109.06,21.57,17.08,27.06
6c5d611bc5664fef9d342efa01564039,11,80.58,66.37,1.0,10.0,14.210000000000008,7.33,0.13,66.37
6c5e611cd1284709b634ff1740d13265,7,27.78,8.82,1.0,6.0,18.96,3.97,0.7000000000000001,8.82
6c5e96c7d498491081939556c9857384,5,130.62,89.3,3.0,2.0,41.32000000000001,26.12,17.6,40.28
6c5f8fc4bf034e959727d3e4cefcc53f,5,138.53,46.59,2.0,3.0,91.94,27.71,19.87,37.01
6c6e608242534d68bc1ad45a2d547080,11,20.5,0.0,0.0,11.0,20.499999999999996,1.86,0.25,4.2
6c6ea548f9884790846f4917e494c65a,6,118.77,32.99,2.0,4.0,85.78,19.8,11.62,35.42
6c6fe42e0cf24caea7142531a84d15ca,5,13.77,0.0,0.0,5.0,13.77,2.75,1.21,4.29
6c7327b693134629b2e5d1ab778d630b,12,328.21,119.9,4.0,8.0,208.31000000000003,27.35,18.46,36.72
6c7731b9138b40b6a4bc4a8b0d708fff,4,12.0,0.0,0.0,4.0,12.0,3.0,0.5700000000000001,4.75
6c785ed987254d2bb2897431e3de7c97,8,137.26,45.269999999999996,2.0,6.0,91.99,17.16,8.15,28.97
6c7eda4aff42485d8a6c4868c0739857,11,202.31,75.73,4.0,7.0,126.58000000000003,18.39,12.0,25.37
6c8127555baa4332a22044807c26aa04,1,0.82,0.0,0.0,1.0,0.8200000000000001,0.82,0.8200000000000001,0.8200000000000001
6c8474da5eb440a6a782a3a9dc632dd4,4,8.83,0.0,0.0,4.0,8.83,2.21,0.21,4.04
6c8d485e29df40bd984bc04dda96faf0,1,0.85,0.0,0.0,1.0,0.85,0.85,0.85,0.85
6c91c43f2a1c422dba831c60e7306ac0,8,152.71,67.92,4.0,4.0,84.79,19.09,12.57,27.07
6c95222abddf42a3a28fe1425c7e173e,5,68.44,19.58,1.0,4.0,48.86,13.69,8.58,19.58
6c9b18ecc7054a3fa2e56d793a09f46b,19,60.7,6.3,1.0,18.0,54.400000000000006,3.19,0.24,7.46
6c9fc742d9d649f886b4f4767cc989dd,6,16.59,0.0,0.0,6.0,16.590000000000003,2.77,0.19,6.36
6ca5531adfd6499e992a9b9d87f33f42,6,22.43,0.0,0.0,6.0,22.43,3.74,1.65,6.58
6ca5cfd2dc874a1da29d3bae917515f5,3,91.27,29.56,1.0,2.0,61.709999999999994,30.42,24.63,37.08
6cabe7c6741e4f0eb048ca7db74aadc3,8,33.48,0.0,0.0,8.0,33.480000000000004,4.19,1.39,8.7
6cac9ac049e84da5a6172f82b92a00a7,4,98.77,23.71,1.0,3.0,75.06,24.69,20.73,27.45
6cacb0af4f064cb6b25e4180c8af1136,11,259.63,119.03999999999999,5.0,6.0,140.59,23.6,12.12,40.69
6caf1079774c415283b0db6790aaab66,4,84.54,22.79,1.0,3.0,61.74999999999999,21.14,14.03,24.16
