customer_id,gender,age,income,became_member_on,days_as_member,bogo_received,bogo_viewed,bogo_completed,bogo_rewarded,bogo_viewed_rate,bogo_conversion_rate,discount_received,discount_viewed,discount_completed,discount_rewarded,discount_viewed_rate,discount_conversion_rate,info_received,info_viewed,info_viewed_rate,total_received,total_viewed,total_completed,overall_view_rate,overall_conversion_rate,total_rewarded,num_transactions,offer_num_transactions,actual_num_transactions,total_spent,offer_spent,actual_spent,avg_spent,min_spent,max_spent,recency
aacf19731906456ea5347f15787e6771,F,56.0,94000.0,2016-07-03,911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.333,5.0,6.0,1.0,5.0,164.86,27.4,137.46,27.48,17.31,37.81,9.0
86600e17f95b4584bfd043830d703f0f,,,,2017-05-21,589,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.667,0.0,0.0,2.0,0.0,2.0,6.76,0.0,6.76,3.38,2.34,4.42,8.583
12c783f75d5847c08e1a0e582a6b735a,M,38.0,67000.0,2015-10-16,1172,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,10.0,0.75,1.0,1.0,1.0,1.0,6.0,5.0,4.0,0.833,0.8,15.0,17.0,3.0,14.0,313.39,60.28,253.10999999999996,18.43,10.53,31.58,8.917
f531c0be9e534920a98dc74e317b56ef,M,58.0,52000.0,2017-07-01,548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,0.2,2.0,5.0,1.0,4.0,52.61,21.92,30.69,10.52,5.98,21.92,8.25
6ee360b5c2ed4232b41fa2cc677b23f7,F,74.0,63000.0,2017-09-14,473,2.0,1.0,1.0,20.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,0.8,0.5,22.0,12.0,1.0,11.0,200.42,11.26,189.16,16.7,9.94,34.38,8.667
7f27070d07eb44cb89b9a547074ca343,M,69.0,78000.0,2017-08-09,509,6.0,3.0,3.0,40.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.5,1.0,40.0,6.0,2.0,4.0,128.69,43.38,85.31,21.45,11.91,31.47,8.0
dcbcbbb115984c199a9cd7fc6d1cf8c0,F,72.0,78000.0,2018-03-29,277,2.0,2.0,1.0,5.0,1.0,0.5,2.0,1.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,10.0,4.0,1.0,3.0,76.04,14.1,61.93999999999999,19.01,11.7,27.67,9.5
7672e40c6c21477ea1cd8f2abe6edb5c,F,53.0,96000.0,2018-04-30,245,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,5.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b821853a0004ab29af8967082663985,M,43.0,53000.0,2017-03-29,642,1.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,0.25,10.0,15.0,1.0,14.0,208.58,18.99,189.59,13.91,6.19,28.19,9.333
5b2b9990e9274efa8332626ef7d0220b,M,60.0,99000.0,2017-09-24,463,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,3.0,1.0,0.6,9.0,6.0,3.0,3.0,168.63,94.73,73.89999999999998,28.1,14.32,39.7,9.917
3c1725273b204c25ae79f896588fda39,M,54.0,96000.0,2014-06-25,1650,2.0,1.0,0.0,15.0,0.5,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.75,0.333,17.0,6.0,1.0,5.0,172.65,34.27,138.38,28.78,20.81,36.97,9.167
38f02eb17af04d55b4cff9dacba7e54c,M,65.0,80000.0,2015-12-17,1110,2.0,2.0,2.0,15.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,0.8,20.0,19.0,4.0,15.0,390.01,77.17,312.83999999999986,20.53,11.71,36.17,9.833
7d73d95883dd470ba1a77593c349b422,,,,2018-01-13,352,2.0,1.0,0.0,0.0,0.5,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.833,0.0,0.0,3.0,0.0,3.0,7.68,0.0,7.68,2.56,0.42,4.95,9.5
1808ae5afa61471ca4676755b5eeabf9,F,47.0,62000.0,2017-09-27,460,2.0,1.0,0.0,20.0,0.5,0.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,0.8,0.0,25.0,6.0,0.0,6.0,94.27,0.0,94.27,15.71,9.07,25.72,7.917
7e38a7ef322b4e1ca4f14221af478d26,M,91.0,53000.0,2017-10-25,432,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.26,0.0,12.26,12.26,12.26,12.26,4.417
af046d91eec74ac79e40b6c12004ecab,M,77.0,38000.0,2018-07-05,179,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,22.91,0.0,22.91,4.58,0.9,11.1,8.667
80a081a487514d7582afd7b4addd7027,M,77.0,58000.0,2018-07-15,169,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,6.0,5.0,0.0,0.833,0.0,0.0,3.0,0.0,3.0,46.09,0.0,46.09,15.36,9.81,21.06,9.833
1a580590aced42e1a80647a28d025826,F,71.0,104000.0,2016-01-07,1089,2.0,2.0,2.0,10.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,14.0,9.0,4.0,5.0,270.6,121.5,149.10000000000005,30.07,16.74,39.25,9.417
817a4167a4a14b9aa5ed27fb7ba9802b,M,19.0,39000.0,2017-12-01,395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.333,1.0,2.0,5.0,1.0,4.0,16.36,1.7000000000000002,14.660000000000005,3.27,1.35,9.65,8.0
df9fc9a86ca84ef5aedde8925d5838ba,M,54.0,65000.0,2017-09-05,482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46d60875eab5470187ac6f439c3b81b0,M,37.0,39000.0,2018-07-04,180,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.5,0.0,0.0,3.0,0.0,3.0,6.12,0.0,6.12,2.04,1.24,3.54,7.167
6afe3125e05245c3afbac4f9a9d8e29c,M,53.0,98000.0,2017-05-14,596,1.0,1.0,0.0,10.0,1.0,0.0,3.0,3.0,2.0,6.0,1.0,0.667,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.5,16.0,12.0,2.0,10.0,337.62,43.72,293.9,28.13,15.27,34.86,9.667
61d7edeec0114a9197aa11bef76e227d,F,35.0,60000.0,2017-01-10,720,3.0,2.0,0.0,5.0,0.667,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,8.0,10.0,1.0,9.0,214.3,23.7,190.6,21.43,10.78,32.7,6.333
ac83538a4c4a4173ae663b656fcb14ec,M,28.0,36000.0,2018-03-01,305,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,18.94,0.0,18.94,3.16,0.88,5.94,7.583
f2066aac8bb64747a0c18c4ab3d8c1ad,F,65.0,85000.0,2015-08-02,1247,2.0,2.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.333,6.0,3.0,2.0,0.5,0.667,15.0,12.0,2.0,10.0,273.22,47.36,225.86,22.77,10.56,36.85,9.333
61426a58378543e0b56b2836dc94967d,F,63.0,88000.0,2018-04-26,249,2.0,2.0,1.0,10.0,1.0,0.5,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.833,0.2,15.0,3.0,1.0,2.0,67.64,17.48,50.16,22.55,17.48,30.01,6.25
ab20ddf6d8b24c55822249e4353dc1b6,F,58.0,84000.0,2016-06-21,923,3.0,3.0,3.0,20.0,1.0,1.0,2.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,0.833,30.0,7.0,5.0,2.0,182.87,138.94,43.93000000000001,26.12,15.93,38.32,9.75
bfa68ce4e3c64aadb8f12d7786b4c3d9,F,43.0,35000.0,2017-02-27,672,4.0,4.0,1.0,15.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.25,15.0,9.0,1.0,8.0,66.13,10.28,55.84999999999998,7.35,4.12,10.28,9.667
be79870ff776461d97e1aee515269644,F,100.0,47000.0,2017-11-26,400,4.0,4.0,2.0,20.0,1.0,0.5,2.0,1.0,1.0,7.0,0.5,1.0,0.0,0.0,0.0,6.0,5.0,3.0,0.833,0.6,27.0,14.0,3.0,11.0,155.49,39.39,116.1,11.11,5.86,18.0,8.5
9085ad083d7f4433809dc613de17062f,,,,2016-07-18,896,2.0,1.0,0.0,0.0,0.5,0.0,2.0,1.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0.6,0.333,3.0,12.0,1.0,11.0,29.98,1.58,28.4,2.5,0.46,6.29,9.917
de39daa87e9b4d808a7536057484b6a4,M,30.0,37000.0,2017-10-24,433,3.0,1.0,0.0,5.0,0.333,0.0,3.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.333,0.0,5.0,7.0,0.0,7.0,20.0,0.0,20.0,2.86,1.02,6.25,9.583
a795e5d3ddb841deb7f29bc2cecb2231,M,43.0,72000.0,2018-01-06,359,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.8,0.0,0.0,7.0,0.0,7.0,14.23,0.0,14.23,2.03,0.54,3.41,9.667
9bf243bbdc364f2a8efc698555cfc1d9,,,,2016-02-12,1053,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.2,2.0,14.0,1.0,13.0,54.25,6.8,47.45,3.88,0.85,9.6,9.333
00b3c376db2a4115af3aef34a02f61d6,M,50.0,104000.0,2017-06-27,552,2.0,2.0,1.0,20.0,1.0,0.5,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.667,0.5,25.0,8.0,1.0,7.0,219.63,19.44,200.19,27.45,19.44,33.85,9.417
7a59e21bd1c04f6886fd3a27e92af676,F,69.0,93000.0,2016-08-18,865,2.0,2.0,2.0,10.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,0.667,1.0,1.0,1.0,6.0,6.0,4.0,1.0,0.667,16.0,10.0,4.0,6.0,220.16,101.23,118.93,22.02,13.17,38.62,8.5
f20c3f0cf44244e185df2264889256d6,M,60.0,56000.0,2016-09-14,838,3.0,2.0,0.0,5.0,0.667,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,7.0,17.0,1.0,16.0,43.2,4.39,38.81,2.54,0.79,5.93,9.833
2b118451992848a5a6684b9ad39c3220,F,79.0,70000.0,2016-06-04,940,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.333,0.0,0.0,3.0,0.0,3.0,70.51,0.0,70.50999999999998,23.5,19.35,26.04,9.667
5334e0dbf1aa4d43a4d07e2a4a5d095f,F,43.0,64000.0,2017-10-25,432,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,0.5,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,10.0,7.0,1.0,6.0,198.63,10.51,188.12,28.38,0.08,172.86,9.75
4468048bdc5548238d2ee46de738eb39,F,55.0,71000.0,2015-08-04,1245,1.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,4.0,0.667,0.5,1.0,0.0,0.0,5.0,2.0,1.0,0.4,0.5,9.0,10.0,1.0,9.0,174.25,20.96,153.29,17.42,10.18,22.8,5.417
28e1cc20d9eb4e77ba81846057def62e,M,24.0,51000.0,2018-05-08,237,2.0,2.0,1.0,10.0,1.0,0.5,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.4,15.0,10.0,2.0,8.0,114.06,25.93,88.13,11.41,4.89,17.55,9.0
a8ee3f215b284b38ba282508fc0deac5,F,44.0,37000.0,2017-09-08,479,3.0,3.0,2.0,10.0,1.0,0.667,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,6.0,5.0,3.0,0.833,0.6,12.0,10.0,3.0,7.0,86.24,40.01000000000001,46.22999999999999,8.62,4.24,19.43,8.917
8142c6f808944e7a87a18950c71b18ae,F,88.0,54000.0,2017-06-07,572,1.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,3.0,1.0,0.6,15.0,14.0,3.0,11.0,185.95,29.97,155.98000000000005,13.28,3.8,29.37,8.167
7eef6a95040a49e2aa8863beb943d381,F,77.0,66000.0,2017-04-24,616,3.0,3.0,2.0,20.0,1.0,0.667,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.75,23.0,28.0,3.0,25.0,497.98,69.62,428.36,17.78,8.0,33.36,9.583
41486bbaab7a49e2afc05d2b48d3b00f,M,44.0,75000.0,2015-08-21,1228,2.0,2.0,2.0,10.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,4.0,1.0,0.667,14.0,13.0,4.0,9.0,874.63,61.53,813.1000000000001,67.28,13.36,635.14,9.167
e90d57c4fa084be291e35a32b35076ca,M,51.0,30000.0,2016-05-24,951,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.5,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.667,0.5,3.0,11.0,1.0,10.0,15.59,4.09,11.5,1.42,0.05,4.09,9.5
c936badfd08c4ae1954ad6f8a533b4ac,F,56.0,83000.0,2017-07-26,523,2.0,2.0,2.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,20.0,8.0,2.0,6.0,196.99,54.16,142.83,24.62,12.21,33.75,8.667
5cf81c740fc9409ba28508894680bf0e,M,37.0,52000.0,2018-06-12,202,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,0.5,0.5,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,3.0,6.0,1.0,5.0,17.57,3.11,14.46,2.93,1.24,4.79,9.25
a37cfa5f821440deb5e5771a3bb2a0d7,M,68.0,54000.0,2014-11-07,1515,3.0,1.0,0.0,5.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,3.0,0.0,0.5,0.0,5.0,12.0,0.0,12.0,37.09,0.0,37.09,3.09,0.32,5.91,7.917
bd0d43a486d741acb7a52946ab324de1,M,60.0,48000.0,2018-01-31,334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,1.0,3.0,5.0,1.0,4.0,17.1,4.91,12.189999999999998,3.42,1.32,5.26,9.083
6c5f8fc4bf034e959727d3e4cefcc53f,M,56.0,109000.0,2017-09-04,483,3.0,2.0,2.0,25.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.5,1.0,25.0,5.0,2.0,3.0,138.53,46.59,91.94,27.71,19.87,37.01,9.25
fbb8f7c8c02944f69aaac44a3a0c0c11,M,49.0,31000.0,2017-08-28,490,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,3.0,9.48,0.0,9.48,3.16,2.65,3.47,7.083
54e8ee4932f94d1aa18eecf7c15ef616,F,57.0,107000.0,2018-07-15,169,3.0,2.0,0.0,0.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b03e8502abc0442097197ad9e0c8e0ad,F,84.0,87000.0,2017-01-04,726,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.333,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,4.0,6.0,1.0,5.0,134.85,22.69,112.16,22.48,17.71,26.2,9.333
df7179f6d78f479aa034c7f99e5dade7,M,52.0,76000.0,2016-12-17,744,2.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.75,12.0,9.0,3.0,6.0,183.87,58.92,124.95,20.43,9.26,29.27,8.083
2a6a245ac0ea47f9bfec11a176ea1645,F,75.0,63000.0,2017-11-16,410,4.0,4.0,4.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,0.8,40.0,10.0,4.0,6.0,145.44,64.52000000000001,80.91999999999999,14.54,5.72,21.26,9.833
e79c466771a942269ef56dcfbf50177a,M,47.0,83000.0,2017-12-09,387,3.0,3.0,2.0,20.0,1.0,0.667,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.75,25.0,11.0,3.0,8.0,276.96,72.88,204.08000000000004,25.18,16.46,40.16,9.083
9cff5cba68bb44b5baeb3d18c424297c,F,50.0,88000.0,2017-12-25,371,2.0,2.0,1.0,10.0,1.0,0.5,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,10.0,2.0,1.0,1.0,40.54,23.73,16.81,20.27,16.81,23.73,6.917
08331c061bd140c2ae27b8d735763e79,M,42.0,48000.0,2016-04-18,987,2.0,1.0,0.0,5.0,0.5,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,0.8,0.25,8.0,10.0,1.0,9.0,24.77,3.81,20.96,2.48,0.46,6.68,7.25
eae30c9121964155af5d7d08bdb9274b,F,48.0,54000.0,2017-09-10,477,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.0,3.0,0.0,0.75,0.0,5.0,5.0,0.0,5.0,59.71,0.0,59.71,11.94,4.04,21.13,8.333
946b0436250a49d6b7ea9ad148479009,M,84.0,75000.0,2018-02-14,320,3.0,2.0,1.0,5.0,0.667,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,0.6,0.667,7.0,3.0,2.0,1.0,45.89,29.17,16.72,15.3,7.6,21.57,4.0
89a8daaab84d46b9ba605584cbef53eb,M,48.0,60000.0,2015-08-08,1241,2.0,2.0,1.0,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.333,10.0,6.0,1.0,5.0,99.53,21.83,77.7,16.59,9.73,25.11,9.917
53200e21c20a43c0be21eed71eb0f5af,M,58.0,114000.0,2016-08-04,879,3.0,3.0,3.0,20.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,0.6,1.0,25.0,8.0,3.0,5.0,231.99,93.04,138.95000000000002,29.0,18.79,46.2,9.333
0ae0111e8e394788879bd78cd520d8a0,F,70.0,99000.0,2016-02-18,1047,2.0,2.0,2.0,15.0,1.0,1.0,2.0,1.0,0.0,4.0,0.5,0.0,1.0,1.0,1.0,5.0,4.0,2.0,0.8,0.5,19.0,9.0,2.0,7.0,253.18,53.61,199.57,28.13,14.3,34.11,9.333
9dff981bb38742fcb3efb229eb4fad91,O,28.0,46000.0,2017-09-28,459,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,1.0,4.0,3.0,0.0,0.75,0.0,0.0,4.0,0.0,4.0,6.35,0.0,6.35,1.59,0.67,2.22,5.083
027561a162a54d86b6d45af5071c4d27,,,,2017-11-21,405,3.0,3.0,1.0,5.0,1.0,0.333,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,0.167,5.0,3.0,1.0,2.0,9.34,6.71,2.63,3.11,1.04,6.71,6.583
0ddad59124e745d98d38210400400a97,,,,2016-09-17,835,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.75,0.0,0.0,4.0,0.0,4.0,9.18,0.0,9.18,2.3,0.28,5.59,6.0
03f75ac6db7a457dbd6086e6b86a4fd1,M,22.0,64000.0,2018-06-16,198,2.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.4,0.0,0.0,4.0,0.0,4.0,20.52,0.0,20.52,5.13,1.96,8.52,8.333
a62806d8820745379742e5799b9566cf,F,24.0,31000.0,2015-10-16,1172,2.0,1.0,1.0,10.0,0.5,1.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,0.5,6.0,4.0,3.0,0.667,0.75,17.0,23.0,3.0,20.0,177.88,34.07,143.81,7.73,3.43,13.74,9.833
c3f3b8193c8a4133b8bd0654f82654a1,F,26.0,48000.0,2017-08-26,492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.47,0.0,0.47,0.47,0.47,0.47,9.167
3371649d9e1743acb1b060c6a7c24de1,M,81.0,89000.0,2017-10-03,454,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.0,1.0,0.0,0.25,0.0,10.0,4.0,0.0,4.0,80.71,0.0,80.71000000000002,20.18,17.56,24.21,6.25
3d31954ee12140f28e329cca019a516f,M,46.0,67000.0,2017-10-15,442,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.5,4.0,2.0,0.0,0.5,0.0,2.0,9.0,0.0,9.0,39.72,0.0,39.72,4.41,1.66,10.78,8.583
beb57037456e4445b9498b9e64d3d3b7,M,69.0,67000.0,2014-04-29,1707,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.0,2.0,0.0,0.5,0.0,0.0,9.0,0.0,9.0,36.46,0.0,36.46,4.05,0.56,8.59,9.833
871459b0d34542dfb159773a95d5adb9,M,49.0,89000.0,2016-03-08,1028,1.0,1.0,1.0,10.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,14.0,7.0,1.0,6.0,186.8,19.21,167.58999999999997,26.69,19.21,35.73,6.583
9a47a77eb8fc43dc8c65ddfdee1123ee,F,22.0,39000.0,2017-12-21,375,3.0,2.0,1.0,10.0,0.667,0.5,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.75,0.667,13.0,10.0,2.0,8.0,82.81,18.009999999999994,64.80000000000001,8.28,2.32,16.17,9.75
b5ed5bb76cfd43ce8cd634c3b92b7ba7,F,59.0,86000.0,2018-07-24,160,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddaaec0778384f90bad0ae9c7c615016,M,37.0,66000.0,2017-05-10,600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,3.0,1.0,0.0,0.333,0.0,0.0,7.0,0.0,7.0,26.16,0.0,26.16,3.74,1.96,7.78,8.083
72ec9b3887e249c2bce05d2a262877f2,M,51.0,59000.0,2015-09-05,1213,3.0,2.0,2.0,10.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,10.0,15.0,2.0,13.0,44.59,14.39,30.200000000000006,2.97,0.24,7.35,8.833
c0b216d853914b02913318737de852e7,F,62.0,64000.0,2015-11-17,1140,3.0,3.0,3.0,25.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.8,27.0,8.0,4.0,4.0,618.31,74.91,543.4,77.29,3.79,515.21,8.333
0b321fdc45364a67858a81b59da7f943,M,62.0,36000.0,2017-12-31,365,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.8,0.0,0.0,6.0,0.0,6.0,14.57,0.0,14.57,2.43,0.27,6.09,8.917
2f10c8022a9342ce8303cca33023c303,F,53.0,113000.0,2015-07-28,1252,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.5,5.0,2.0,0.0,0.4,0.0,5.0,3.0,0.0,3.0,78.31,0.0,78.31,26.1,24.17,27.11,6.5
adf921d115964c47b48679b6fdc397ed,,,,2017-07-05,544,3.0,2.0,1.0,15.0,0.667,0.5,2.0,1.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,6.0,3.0,1.0,0.5,0.333,20.0,11.0,1.0,10.0,100.74,5.17,95.57,9.16,0.08,72.26,9.0
05f4d69f73024172a23a350e611166b4,F,36.0,47000.0,2018-01-17,348,2.0,2.0,1.0,15.0,1.0,0.5,3.0,2.0,2.0,10.0,0.667,1.0,0.0,0.0,0.0,5.0,4.0,3.0,0.8,0.75,25.0,7.0,3.0,4.0,77.74,41.48,36.26000000000001,11.11,4.18,17.64,9.667
